0;71.122;97.769;96.815;96.135
0.012271846;70.303;97.663;96.713;95.915
0.024543693;70.164;97.671;96.735;95.886
0.036815539;70.275;97.674;96.73;95.899
0.049087385;69.961;97.672;96.703;95.872
0.061359232;70.043;97.673;96.721;95.878
0.073631078;70.03;97.66;96.722;95.855
0.085902924;70.123;97.656;96.694;95.858
0.09817477;70.203;97.651;96.712;95.858
0.110446617;70.197;97.659;96.71;95.88
0.122718463;69.814;97.652;96.716;95.884
0.134990309;69.964;97.644;96.738;95.867
0.147262156;70.074;97.628;96.725;95.872
0.159534002;70.01;97.617;96.717;95.867
0.171805848;70.002;97.612;96.672;95.847
0.184077695;69.827;97.622;96.657;95.848
0.196349541;70.198;97.622;96.642;95.85
0.208621387;69.701;97.606;96.612;95.837
0.220893233;69.922;97.612;96.644;95.815
0.23316508;69.724;97.615;96.663;95.813
0.245436926;69.937;97.606;96.665;95.825
0.257708772;69.935;97.605;96.707;95.827
0.269980619;69.926;97.605;96.689;95.818
0.282252465;70.05;97.593;96.671;95.806
0.294524311;69.739;97.563;96.677;95.765
0.306796158;69.836;97.549;96.662;95.772
0.319068004;69.772;97.542;96.652;95.749
0.33133985;69.886;97.53;96.665;95.752
0.343611696;69.662;97.522;96.647;95.758
0.355883543;69.664;97.508;96.658;95.75
0.368155389;69.618;97.504;96.622;95.759
0.380427235;69.666;97.505;96.657;95.717
0.392699082;69.743;97.508;96.651;95.707
0.404970928;69.732;97.518;96.652;95.704
0.417242774;69.887;97.512;96.632;95.695
0.429514621;69.668;97.518;96.636;95.708
0.441786467;69.402;97.518;96.674;95.697
0.454058313;69.482;97.515;96.663;95.728
0.46633016;69.238;97.508;96.645;95.725
0.478602006;69.732;97.502;96.625;95.705
0.490873852;69.543;97.502;96.611;95.696
0.503145698;69.695;97.492;96.61;95.674
0.515417545;69.476;97.496;96.612;95.657
0.527689391;69.153;97.498;96.65;95.664
0.539961237;69.695;97.507;96.676;95.684
0.552233084;69.752;97.507;96.698;95.672
0.56450493;69.613;97.516;96.679;95.667
0.576776776;69.42;97.5;96.688;95.681
0.589048623;69.865;97.5;96.655;95.657
0.601320469;69.653;97.485;96.658;95.668
0.613592315;69.651;97.473;96.673;95.672
0.625864161;69.674;97.477;96.672;95.662
0.638136008;69.623;97.489;96.695;95.668
0.650407854;69.769;97.491;96.675;95.678
0.6626797;69.645;97.493;96.702;95.668
0.674951547;69.866;97.492;96.701;95.643
0.687223393;69.619;97.497;96.718;95.646
0.699495239;69.738;97.488;96.742;95.636
0.711767086;70.025;97.497;96.758;95.646
0.724038932;69.842;97.505;96.729;95.656
0.736310778;70.071;97.502;96.745;95.64
0.748582624;69.912;97.502;96.734;95.637
0.760854471;69.866;97.49;96.732;95.62
0.773126317;69.747;97.487;96.737;95.643
0.785398163;69.925;97.489;96.748;95.663
0.79767001;70.024;97.502;96.76;95.682
0.809941856;69.855;97.509;96.743;95.683
0.822213702;70.182;97.512;96.76;95.694
0.834485549;69.964;97.514;96.739;95.718
0.846757395;69.807;97.507;96.752;95.724
0.859029241;70.113;97.515;96.757;95.723
0.871301088;69.788;97.511;96.742;95.733
0.883572934;70.048;97.522;96.772;95.755
0.89584478;69.859;97.506;96.761;95.777
0.908116626;70.038;97.5;96.759;95.777
0.920388473;70.35;97.504;96.746;95.778
0.932660319;70.105;97.498;96.752;95.776
0.944932165;70.178;97.511;96.741;95.794
0.957204012;69.849;97.515;96.708;95.82
0.969475858;70.095;97.525;96.746;95.812
0.981747704;69.991;97.525;96.744;95.82
0.994019551;69.998;97.511;96.742;95.824
1.006291397;70.144;97.521;96.75;95.808
1.018563243;70.171;97.522;96.754;95.814
1.030835089;69.972;97.53;96.768;95.832
1.043106936;69.909;97.535;96.757;95.819
1.055378782;70.091;97.532;96.737;95.819
1.067650628;70.322;97.552;96.723;95.839
1.079922475;70.086;97.553;96.701;95.818
1.092194321;70.079;97.562;96.701;95.825
1.104466167;70.288;97.558;96.728;95.825
1.116738014;70.09;97.567;96.707;95.819
1.12900986;70.072;97.562;96.695;95.804
1.484893403;68.878;97.347;96.228;95.282
1.497165249;68.858;97.342;96.192;95.267
1.509437095;68.925;97.33;96.208;95.275
1.521708942;68.933;97.315;96.187;95.261
1.533980788;68.653;97.317;96.172;95.233
1.546252634;68.654;97.318;96.142;95.212
1.55852448;68.772;97.338;96.115;95.158
1.570796327;70.247;97.56;96.361;95.572
1.583068173;68.712;97.312;96.07;95.151
1.595340019;68.533;97.288;96.065;95.13
1.607611866;68.39;97.284;96.052;95.095
1.619883712;68.328;97.265;96.034;95.075
1.632155558;68.358;97.26;96.03;95.055
1.644427405;68.224;97.235;96.027;95.036
1.656699251;68.424;97.228;96.032;95.044
1.668971097;68.176;97.227;96.015;95.012
1.681242944;67.935;97.22;96.024;94.968
1.69351479;68.038;97.203;96.007;94.969
1.705786636;67.98;97.188;95.972;94.956
1.718058482;67.732;97.166;95.979;94.925
1.730330329;67.64;97.149;95.959;94.922
1.742602175;67.848;97.151;95.928;94.868
1.754874021;67.763;97.143;95.903;94.872
1.767145868;67.38;97.14;95.899;94.877
1.779417714;67.37;97.129;95.895;94.841
1.79168956;67.747;97.122;95.885;94.832
1.803961407;67.394;97.108;95.888;94.815
1.816233253;67.224;97.095;95.867;94.789
1.828505099;67.271;97.076;95.86;94.789
1.840776945;67.108;97.067;95.862;94.747
1.853048792;67.382;97.07;95.848;94.759
1.865320638;67.172;97.065;95.819;94.734
1.877592484;67.027;97.065;95.805;94.712
1.889864331;66.843;97.048;95.783;94.708
1.902136177;66.877;97.035;95.797;94.686
1.914408023;66.866;97.021;95.808;94.665
1.92667987;66.931;97.019;95.784;94.634
1.938951716;66.76;97.01;95.791;94.666
1.951223562;66.796;96.992;95.799;94.619
1.963495408;66.556;96.992;95.785;94.592
1.975767255;66.693;96.983;95.758;94.583
1.988039101;66.634;96.97;95.728;94.548
2.000310947;66.327;96.958;95.692;94.495
2.012582794;66.287;96.938;95.677;94.495
2.02485464;66.478;96.926;95.693;94.45
2.037126486;66.17;96.921;95.691;94.48
2.049398333;66.088;96.914;95.675;94.432
2.061670179;65.861;96.906;95.662;94.433
2.073942025;66.105;96.902;95.657;94.45
2.086213872;65.976;96.888;95.636;94.432
2.098485718;65.908;96.872;95.622;94.447
2.110757564;65.997;96.852;95.587;94.399
2.12302941;65.718;96.842;95.583;94.368
2.135301257;65.684;96.823;95.605;94.362
2.147573103;65.712;96.815;95.614;94.335
2.159844949;65.576;96.808;95.658;94.316
2.172116796;65.745;96.8;95.702;94.31
2.184388642;65.623;96.792;95.695;94.301
2.196660488;65.609;96.785;95.712;94.282
2.208932335;65.482;96.769;95.701;94.25
2.221204181;65.431;96.759;95.702;94.221
2.233476027;65.318;96.748;95.722;94.195
2.245747873;65.276;96.741;95.701;94.198
2.25801972;65.571;96.732;95.702;94.203
2.270291566;65.205;96.728;95.71;94.192
2.282563412;65.122;96.717;95.71;94.188
2.294835259;65.027;96.706;95.707;94.181
2.307107105;64.982;96.704;95.687;94.184
2.319378951;64.996;96.699;95.675;94.188
2.331650798;64.822;96.691;95.692;94.179
2.343922644;65.013;96.69;95.674;94.181
2.35619449;64.852;96.695;95.648;94.205
2.368466336;64.727;96.695;95.632;94.194
2.380738183;64.822;96.682;95.618;94.19
2.393010029;64.69;96.673;95.628;94.178
2.405281875;64.536;96.669;95.631;94.146
2.417553722;64.536;96.664;95.637;94.149
2.429825568;64.384;96.661;95.651;94.109
2.442097414;64.452;96.639;95.665;94.11
2.454369261;64.261;96.642;95.682;94.089
2.466641107;64.332;96.638;95.666;94.07
2.478912953;64.165;96.643;95.667;94.059
2.4911848;64.372;96.635;95.668;94.04
2.503456646;64.147;96.618;95.688;93.994
2.515728492;64.025;96.61;95.692;93.992
2.528000338;63.896;96.608;95.704;93.954
2.540272185;64.103;96.596;95.709;93.962
2.552544031;64.044;96.592;95.725;93.975
2.564815877;63.896;96.593;95.731;93.979
2.577087724;63.843;96.604;95.752;93.976
2.58935957;63.8;96.597;95.798;93.924
2.601631416;63.671;96.609;95.78;93.906
2.613903263;63.284;96.617;95.758;93.846
2.626175109;63.531;96.598;95.786;93.859
2.638446955;63.473;96.591;95.807;93.843
2.650718801;63.265;96.584;95.761;93.829
2.662990648;63.108;96.578;95.749;93.831
2.675262494;63.255;96.573;95.771;93.821
2.68753434;63.177;96.574;95.721;93.792
2.699806187;63.392;96.57;95.723;93.759
2.712078033;63.248;96.565;95.72;93.772
2.724349879;63.102;96.562;95.716;93.751
2.736621726;63.01;96.562;95.702;93.718
2.748893572;62.89;96.555;95.741;93.658
2.761165418;62.719;96.539;95.739;93.635
2.773437264;62.942;96.539;95.769;93.635
2.785709111;62.789;96.543;95.76;93.6
2.797980957;62.702;96.536;95.776;93.579
2.810252803;62.423;96.552;95.75;93.565
2.82252465;62.049;96.54;95.756;93.53
2.834796496;62.113;96.516;95.712;93.513
2.847068342;62.251;96.512;95.702;93.486
2.859340189;62.175;96.482;95.678;93.48
2.871612035;62.322;96.486;95.663;93.435
2.883883881;61.943;96.488;95.581;93.391
2.896155728;61.65;96.48;95.566;93.374
2.908427574;61.415;96.461;95.529;93.295
2.92069942;61.553;96.44;95.528;93.243
2.932971266;61.683;96.423;95.505;93.212
2.945243113;61.16;96.393;95.478;93.171
2.957514959;61.346;96.359;95.475;93.075
2.969786805;60.803;96.331;95.462;93.01
2.982058652;61.17;96.334;95.484;92.994
2.994330498;60.716;96.322;95.449;92.905
3.006602344;61.142;96.308;95.418;92.857
3.018874191;60.824;96.298;95.388;92.825
3.031146037;60.726;96.296;95.365;92.814
3.043417883;60.592;96.289;95.378;92.685
3.055689729;60.692;96.271;95.391;92.672
3.067961576;60.667;96.263;95.392;92.652
3.080233422;60.697;96.256;95.435;92.653
3.092505268;60.601;96.282;95.424;92.619
3.104777115;60.702;96.301;95.471;92.655
3.117048961;60.515;96.294;95.526;92.682
3.129320807;61.078;96.338;95.518;92.745
3.141592654;61.469;96.528;95.602;93.008
3.1538645;61.178;96.394;95.595;92.836
3.166136346;60.85;96.368;95.525;92.825
3.178408193;60.623;96.412;95.576;92.949
3.190680039;61.065;96.441;95.631;93.04
3.202951885;61.335;96.46;95.695;93.119
3.215223731;61.442;96.507;95.752;93.244
3.227495578;61.551;96.543;95.768;93.328
3.239767424;61.705;96.598;95.777;93.439
3.25203927;62.012;96.656;95.815;93.545
3.264311117;62.226;96.69;95.825;93.645
3.276582963;62.163;96.722;95.882;93.755
3.288854809;62.231;96.761;95.945;93.814
3.301126656;62.496;96.801;95.938;93.9
3.313398502;62.698;96.818;95.958;93.995
3.325670348;62.685;96.851;96.023;94.034
3.337942194;62.762;96.885;96.052;94.102
3.350214041;63.119;96.908;96.11;94.201
3.362485887;63.148;96.926;96.102;94.241
3.374757733;63.657;96.952;96.127;94.288
3.38702958;63.572;96.988;96.132;94.31
3.399301426;63.629;97.004;96.128;94.408
3.411573272;63.925;97.017;96.152;94.445
3.423845119;63.754;97.022;96.172;94.482
3.436116965;64.042;97.046;96.171;94.469
3.448388811;64.09;97.05;96.168;94.547
3.460660657;64.257;97.058;96.168;94.585
3.472932504;64.444;97.07;96.18;94.588
3.48520435;64.54;97.087;96.192;94.622
