Theta: 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0;;;;;;;;;;
KNN;95.694;94.583;94.167;95.417;94.306;93.75;93.75;94.167;95.556;95;94.167;93.889;93.611;93.611;95.833;94.722;94.722;93.472;93.889;94.167;94.722;92.917;93.889;93.611;95.694;94.028;94.722;94.306;94.722;93.472;94.167;94.306;94.167;96.667;94.722;96.25;95;92.917;93.194;94.306;94.306;93.472;95.139;93.472;95.556;94.444;94.167;92.917;93.333;95.972;93.75;94.306;92.361;93.472;93.889;95.278;96.25;94.167;94.583;94.861;94.028;95.278;93.75;94.028;95;92.639;94.167;94.167;94.861;94.444;94.167;93.333;95.139;94.583;93.194;95.417;94.861;95;94.722;94.306;94.444;95;95.139;94.444;93.611;95.972;93.889;94.167;95.694;93.472;94.444;95.417;95.833;94.306;95.417;93.472;93.75;95;94.583;94.583;;94.41668;0.847559436;;;;;;;;;
GNB;86.667;87.5;86.667;87.361;88.333;83.889;86.528;84.722;86.25;86.806;86.389;86.667;84.583;84.583;87.639;86.944;87.5;85.278;86.389;87.222;87.361;82.083;83.056;85.417;86.806;88.056;86.25;83.194;87.083;83.333;84.722;86.25;86.944;84.583;85.417;88.056;83.611;84.167;82.778;86.389;84.583;83.611;88.611;86.667;86.806;87.778;83.611;86.25;86.25;85.556;84.722;85.972;82.778;84.028;86.667;85.972;87.5;87.083;87.639;87.917;85;88.194;86.111;83.333;86.528;86.528;85;84.583;86.806;84.861;86.944;87.083;85.417;86.806;84.583;86.944;86.667;88.194;84.306;85.278;84.861;87.778;84.306;87.917;86.528;88.056;85.972;84.861;86.111;85.833;85;86.944;83.611;86.389;86.667;86.25;85.556;84.583;86.25;87.778;;85.93891;1.484414175;;;;;;;;;
SVM;87.778;85.833;85.556;87.778;87.5;84.306;85.278;85.972;87.917;89.722;86.806;84.444;85.556;84.028;87.917;85.972;85.556;85;83.75;86.528;85.972;84.722;85.139;86.389;88.889;87.639;86.944;84.028;86.944;83.889;86.806;87.361;86.389;87.083;86.111;87.5;86.111;83.889;85.833;86.389;83.75;85;88.472;84.583;86.667;87.222;85;83.889;86.25;86.806;85.972;85.833;82.361;86.389;86.806;85.833;86.389;85.833;86.25;86.806;83.194;87.222;85.278;84.028;83.611;85.972;86.528;85.694;86.389;86.528;87.222;85;86.667;88.056;85.278;87.5;87.639;87.778;85.833;85.833;86.25;86.667;86.806;87.083;85.139;88.611;86.111;85.278;87.222;85.833;86.111;86.944;85.278;86.944;86.667;84.167;84.583;85.694;86.528;87.222;;86.09723;1.326311131;;;;;;;;;
Theta: 0.0368155389093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0368155389093;;;;;;;;;;
RFC;86.111;85;85.556;87.222;85.694;84.444;86.111;80.972;86.389;83.472;84.861;83.611;85.278;82.361;86.528;85.278;84.583;82.361;83.75;84.306;83.611;84.028;83.75;85.139;85.694;84.167;85;83.056;87.361;83.472;84.444;85.694;83.75;85.972;85.833;84.861;85.694;83.611;82.639;85.556;81.111;84.028;86.806;86.667;85.278;87.083;83.889;85.417;85.694;85;82.222;81.25;80.417;82.5;84.028;83.611;85.833;85;85;85.417;83.611;85.139;84.583;82.5;84.306;83.611;81.667;84.028;83.611;83.889;84.583;84.444;85;84.028;83.472;85.556;85.972;85.278;82.639;82.917;84.861;84.028;83.333;86.944;83.611;82.222;83.611;85.556;84.722;83.75;83.472;87.222;84.306;86.528;85;83.75;83.611;86.111;84.583;85;;84.46526;1.445145596;;84.46526;1.445145596;94.42225;0.867074384;85.96525;1.464780116;86.16251;1.30194011
KNN;95.694;94.583;94.306;95.417;94.306;93.889;93.611;94.167;95.417;94.861;94.167;93.75;93.611;93.75;95.833;94.444;94.722;93.472;94.167;94.306;94.722;93.056;93.889;93.889;95.556;94.167;95;94.306;94.722;93.333;94.306;94.306;93.889;96.806;94.722;96.667;95;92.778;93.056;94.167;94.444;93.056;95.139;93.472;95.417;94.722;94.167;93.056;93.194;96.111;93.75;94.167;92.361;93.472;93.75;95.278;96.389;94.167;94.583;94.722;93.889;95.417;93.75;94.306;94.722;92.5;93.889;94.167;94.861;94.444;94.167;93.333;95.278;94.444;93.472;95.417;94.861;95;94.861;94.444;94.444;95.139;95;94.444;93.75;95.972;94.028;94.028;95.694;93.472;94.583;95.278;95.833;94.306;95.278;93.472;93.75;95;94.722;94.583;;94.42225;0.867074384;;;;;;;;;
GNB;86.389;87.083;86.667;87.361;88.889;83.75;85.833;84.306;86.667;86.944;85.694;87.361;84.306;85.278;88.056;86.806;87.222;85.417;85.833;87.361;86.389;82.917;82.639;85;86.806;88.75;85.972;82.917;86.389;83.333;85.278;86.389;86.944;84.444;85.278;87.917;85;83.75;83.194;86.25;84.861;83.333;88.611;86.944;86.25;87.083;84.583;86.25;86.25;85.556;84.722;85.139;82.917;83.75;85.833;85.833;87.639;86.806;87.778;88.194;84.722;88.75;85.278;83.611;86.25;86.111;84.583;85.139;86.667;85.139;87.083;87.639;85.972;87.5;84.444;87.083;86.528;88.194;85.139;85.833;85.972;87.778;84.583;87.639;86.667;87.361;85.972;84.583;87.083;85.694;85.139;86.389;84.306;85.972;86.944;85.972;85.556;85.139;86.111;88.889;;85.96525;1.464780116;;;;;;;;;
SVM;87.361;86.528;85.417;88.194;87.639;84.306;85.972;86.25;87.361;89.861;86.667;85.417;85.278;84.722;88.194;85.694;85.694;85.417;84.583;86.389;86.111;85;84.444;86.25;88.472;88.056;87.083;84.861;87.639;84.306;86.389;87.222;86.111;86.806;85.833;87.917;86.111;83.889;85.694;86.389;84.167;85.139;89.306;84.306;86.528;87.5;85.833;83.889;86.528;87.083;84.861;85.972;82.639;86.528;86.667;85.694;86.25;86.111;85.972;86.528;82.778;87.222;85.556;84.583;83.75;85.694;86.806;85.417;86.25;86.667;86.944;85;86.667;87.778;84.861;87.5;87.917;87.5;86.111;86.25;86.528;86.944;86.806;87.222;84.583;88.889;85.972;85.556;87.083;85.972;85.833;86.806;85;87.222;86.528;84.167;85.556;85.972;86.111;87.222;;86.16251;1.30194011;;;;;;;;;
Theta: 0.0490873852123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0490873852123;;;;;;;;;;
RFC;86.111;84.444;86.528;86.389;87.639;80.417;83.194;85;85.556;84.306;84.583;84.306;85;83.889;85;85;84.306;83.333;83.75;84.306;84.306;84.028;83.194;82.361;83.75;85.278;82.639;83.472;86.25;81.944;82.222;83.889;85.417;85.417;83.194;83.056;85.694;83.889;85.139;83.75;85.694;83.889;84.306;85.556;84.306;85.278;83.889;84.306;82.639;85.139;85.556;81.806;81.111;84.167;84.583;84.861;86.389;86.25;84.583;86.528;83.611;85.694;83.472;83.611;82.917;85.139;84.861;83.611;84.583;84.722;84.444;84.722;86.944;85.556;85.417;84.861;84.722;84.444;85;84.028;86.528;86.667;84.306;85.417;83.611;87.222;86.667;82.222;85.694;83.611;84.028;83.889;81.528;86.389;85.139;85;83.472;83.333;83.611;85.139;;84.48614;1.34638857;;84.48614;1.34638857;94.425;0.842078239;85.95133;1.517047271;86.18611;1.329186818
