Theta: 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0;;;;;;;;;;
RFC;70.385;72.231;72.615;73.154;68.462;69.231;70.154;70.692;68.846;68.154;70.692;67.385;70.231;70.231;70.462;71.154;72.615;69.692;67.923;68.462;73.385;70;69.308;68.231;70.923;70.385;68.692;73.923;70.308;68.231;70.692;70.538;72;71.538;72.077;71;69.231;69.462;69.846;67.462;72.769;70.923;69.615;70.923;70.923;67.846;69.538;68.231;70.231;71.308;71.154;71.462;67.846;69.077;70.077;70;70;69.846;69.769;67.538;66.923;73.077;68.231;69.154;69.154;71.692;70;68.231;69.769;69.692;67.769;71.538;69.385;71.385;70.385;69.231;68.692;71.077;69.231;72.077;68.077;71.923;71.385;70.077;69.462;69.231;73.538;68.231;70.231;73.692;72.615;70.615;71.692;69.077;67.538;70.538;72;70.769;70.692;69.231;;70.16386;1.58645201;;70.16386;1.58645201;97.67071;0.419804557;96.73541;0.607840606;95.88617;0.588219127
KNN;97.769;97.462;97.077;97.846;96.615;96.923;97;98.154;97.923;98.462;98.231;97.692;97.615;97.846;97.615;98.462;97.692;98;97.538;97.385;97.692;97.538;97.692;97.615;98.615;97.846;97.923;96.923;98.846;97.692;98.231;97.692;98;97.923;97.923;97.385;97.692;97.231;98.385;97.385;97.923;97.769;97.538;98.077;98.077;97;97.692;97;97.769;97.923;98;98.077;97.923;97.923;97.923;96.769;97.538;96.615;97.615;97.308;97.154;97.923;98.077;97.615;97.462;97.538;97.385;97.385;96.923;97.231;97.077;97.846;98.231;97.769;97.769;98.154;98.231;98.154;97.769;97.769;98;97.769;97.538;98;97.769;97.462;97.231;97.231;97.385;97.538;97.692;97.615;97.385;97;97.231;97.769;97.769;97.538;98;97.692;;97.67071;0.419804557;;;;;;;;;
GNB;96.846;97.154;96.923;97.308;94.923;95.846;96.538;97.308;96.077;97.692;97.385;96.308;96.846;97.231;96.231;97.692;97.154;96.308;96.385;97;96.769;96.462;96.385;96.231;97.615;95.923;96.385;96.077;98.154;97.385;97.846;96.231;96.846;96;97.308;96.538;96.692;96.308;96.923;96.615;98;97;97.308;96.769;97.308;96.077;96.846;95.154;96.538;95.923;96.308;97.692;97.308;97.385;96.538;96;96.769;96.462;97.308;96.385;96.385;97.077;97.077;97;96.154;97.385;96.462;96.538;96.308;96.154;96.462;96.846;97.615;96.231;96.615;96.846;96.769;97.538;96.692;96.538;96.308;97.154;97.231;97.615;96.769;96.846;96.154;96.308;96.231;96.846;97.308;97.538;95.692;95;96.769;96.692;97.231;97.231;96.692;96.308;;96.73541;0.607840606;;;;;;;;;
SVM;96.154;95.077;95.769;95.692;95.154;95.077;95.615;96.692;95.385;96.308;96.462;96;95.385;96.385;96;96.923;96.231;94.923;94.846;96.692;96.308;96.077;95.692;95.846;96.231;95.538;95.923;94.462;97;95.077;96.462;95.077;97.077;95.615;96.077;95.769;95.231;95.692;96.462;96.077;96.538;95.923;94.615;96.385;96.769;94.923;95.846;95.692;95.077;96.154;95.615;96.769;96.462;96.385;95.692;94.923;95.923;95.231;94.692;95.385;95.769;96.615;96.923;96.231;96.077;96.231;95.846;96.462;94.923;95.308;95;96.308;96.308;96.615;95.385;96.385;96.308;95.692;96.538;95.692;95.385;95.923;95.923;97.077;96.154;95.615;95.769;96.231;96;95.923;96.308;96.077;95.385;95.154;96.077;95.615;96.308;95.769;96.154;95.692;;95.88617;0.588219127;;;;;;;;;
Theta: 0.0368155389093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0368155389093;;;;;;;;;;
RFC;68.846;70.615;68.846;70.846;71.538;71.308;69;68.231;68.923;67.846;72.077;69.692;66.154;70.846;68.385;70.846;69.923;66.462;66.692;73.154;72;68.769;70;71.769;71.462;71;70.154;70;70.538;70.846;71.923;67.077;72.923;69.308;71.538;70.462;72.154;67.692;69.846;71.308;74.231;68.231;69.308;70.692;69.231;69;69.769;69.769;68.154;68.615;70.615;68.846;69.538;68.308;71.308;70.846;71.692;67.308;70.077;71.615;73;70.308;71.462;69;71.769;74.385;70.846;70.923;70.154;69.231;70.385;68.462;68.462;68.462;70.615;72.154;67.077;72.077;70.077;70.462;70.308;73;70.154;72.923;70;68.385;71.231;69.769;71;71.769;73.769;70.385;69.615;71.077;70.769;72.077;71.615;71.308;71.462;69.385;;70.27464;1.672309687;;70.27464;1.672309687;97.67378;0.416698346;96.73004;0.565512509;95.8993;0.564233631
KNN;97.769;97.462;97.154;97.923;96.615;96.923;96.846;98.231;97.923;98.385;98.308;97.615;97.769;97.769;97.692;98.385;97.769;97.923;97.615;97.385;97.692;97.615;97.692;97.615;98.538;97.846;97.923;97;98.846;97.615;98.231;97.692;98;97.923;98.077;97.615;97.538;97.231;98.308;97.385;97.923;97.692;97.308;98.077;98;97.077;97.769;97.077;97.923;98;97.846;98.077;98;98;97.923;96.846;97.615;96.615;97.692;97.538;97.154;97.846;98;97.538;97.385;97.538;97.385;97.385;96.923;97.308;97;97.846;98.231;97.769;97.538;98.154;98.231;98.077;97.846;97.769;98;97.769;97.615;97.846;97.769;97.462;97.231;97.231;97.462;97.615;97.615;97.538;97.385;96.846;97.154;97.923;97.923;97.538;98.077;97.615;;97.67378;0.416698346;;;;;;;;;
GNB;96.769;97.077;97;97.231;95.154;96.077;96.538;97.308;96.231;97.769;97.231;96.231;96.615;97.077;96.385;97.462;97.231;97;96.231;96.923;96.769;96.692;96.769;96.231;97.308;95.769;96.538;96.308;98.077;97.462;97.846;96.308;97.231;96.308;97.231;96.462;96.923;96.154;96.846;96.538;97.692;96.923;97.077;96.692;97.231;96.154;97.154;95.769;96.308;96.154;96.231;97.462;97.154;97.231;96.462;96.077;96.692;96.769;97.615;96.538;96.154;97.154;97.231;96.692;96.077;97.231;96.154;96.615;96.154;96.154;96.231;96.846;97.385;96.308;96.923;96.615;96.846;97.231;96.692;96.538;96.077;97.462;97.308;97.692;96.615;96.538;96.154;96.308;96.077;97.077;97.231;97.538;95.385;95.154;96.692;96.462;97;97.077;96.769;96.462;;96.73004;0.565512509;;;;;;;;;
SVM;96.077;95.385;95.769;96;95.308;95;95.615;96.769;95.385;96.308;96.462;96;95.385;96.462;96;96.615;96.231;95;95.154;96.846;96.231;95.846;95.692;96;96.385;95.692;96;94.538;97.154;95.385;96.462;94.923;97.154;95.385;95.846;95.769;95.385;95.385;96.462;95.923;96.462;96;94.615;96.231;96.538;95;95.846;95.615;94.923;96.077;95.923;96.769;96.308;96.462;95.692;95.231;96.231;95.308;95.154;94.923;96;96.538;96.923;96.385;95.846;96.231;96.154;96.154;94.769;95.308;95.077;96.385;96.154;96.462;95.462;96.077;96.231;95.846;96.385;95.615;95.462;96.077;95.923;97;96.077;95.462;95.692;96.308;96.077;96.231;96.231;96.154;95.615;95.077;96.077;95.538;96.462;95.846;96.231;95.692;;95.8993;0.564233631;;;;;;;;;
Theta: 0.0490873852123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0490873852123;;;;;;;;;;
