Theta: 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0;;;;;;;;;;
RFC;83.553;83.882;82.73;82.319;83.224;83.964;84.046;85.28;83.635;82.319;82.072;84.539;83.964;82.237;80.181;82.977;82.072;83.306;84.786;83.717;82.73;83.964;80.921;81.99;82.484;80.099;83.306;83.635;83.141;82.237;82.072;82.484;81.743;82.237;80.263;80.51;83.059;80.757;80.921;80.428;82.73;81.332;83.306;81.25;84.375;81.826;83.635;81.908;81.661;84.293;80.839;81.908;82.319;82.648;81.579;83.799;80.263;79.605;80.757;82.155;81.168;80.51;80.428;83.306;80.099;85.28;82.237;80.674;82.566;82.895;81.661;82.895;82.484;82.072;81.332;84.704;82.484;84.211;81.25;82.484;81.99;82.155;81.826;79.77;83.635;82.566;82.566;83.059;80.099;82.648;82.812;82.648;81.25;80.839;81.661;81.661;81.414;84.211;80.345;82.484;;82.30351;1.308735004;;82.30351;1.308735004;91.68342;0.727566783;88.87583;0.897655491;88.62087;0.875691186
KNN;91.036;92.434;91.941;91.365;91.283;92.27;93.092;92.105;91.201;92.352;91.941;91.53;92.434;91.201;90.543;91.118;90.296;92.763;91.447;91.447;92.023;92.516;90.461;92.27;91.941;91.201;91.941;93.914;91.53;90.954;92.434;91.53;91.612;91.447;89.885;92.27;92.434;91.53;91.941;90.954;91.612;91.283;91.447;91.776;91.53;91.53;91.612;91.283;91.776;91.201;91.776;91.776;92.188;92.188;91.694;92.599;91.201;90.789;91.283;91.859;91.941;91.694;90.872;91.365;90.707;92.434;90.789;91.776;93.257;91.036;91.776;91.612;92.352;91.612;90.625;92.763;92.928;91.612;91.447;92.023;91.447;92.105;91.694;90.461;91.694;91.365;90.214;93.257;92.105;92.188;92.023;91.53;89.391;92.188;91.694;92.434;91.365;92.681;90.872;92.023;;91.68342;0.727566783;;;;;;;;;
GNB;87.5;89.474;88.734;88.651;89.309;88.734;89.391;89.227;87.089;89.227;88.898;88.651;89.227;87.829;88.405;87.829;87.418;89.638;89.062;88.569;89.062;89.885;88.24;88.487;88.569;87.829;89.556;90.296;88.569;89.227;88.98;88.158;86.924;89.803;86.595;88.898;89.803;88.158;88.076;87.418;89.309;87.336;89.638;88.651;90.132;88.898;88.651;89.556;87.747;89.309;88.569;89.474;89.474;89.72;88.487;90.625;88.322;87.418;88.24;90.461;88.734;88.322;87.664;88.076;88.24;89.72;89.391;88.24;90.461;89.227;88.98;89.474;89.556;90.214;90.049;90.625;89.145;89.391;89.638;88.898;90.461;89.145;89.474;87.664;88.24;88.898;88.158;89.803;89.145;89.309;89.967;88.158;86.842;88.816;88.98;89.885;88.322;90.132;87.5;89.227;;88.87583;0.897655491;;;;;;;;;
SVM;88.158;89.72;87.993;89.062;88.651;89.638;89.556;88.651;88.816;89.474;88.487;89.391;88.24;88.651;88.405;88.405;86.76;89.391;89.556;88.569;88.487;90.214;87.5;88.734;89.474;87.171;89.309;91.283;87.5;87.747;89.72;88.322;88.076;89.062;87.089;88.734;90.954;88.158;88.569;88.24;89.803;87.5;88.076;88.98;90.132;89.309;89.309;87.993;89.803;88.405;87.829;88.569;88.322;89.062;87.911;88.569;87.664;87.829;88.405;88.158;88.322;88.24;87.5;87.418;88.076;88.487;88.651;87.5;89.145;88.898;89.967;89.474;89.391;88.158;88.24;90.296;88.158;90.378;88.651;87.747;88.322;88.898;88.158;86.76;88.651;88.158;87.253;89.145;88.322;89.145;88.734;87.747;87.5;87.911;88.898;89.391;88.158;89.227;87.5;89.967;;88.62087;0.875691186;;;;;;;;;
Theta: 0.0368155389093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0368155389093;;;;;;;;;;
RFC;81.579;81.826;81.99;80.757;82.812;83.47;83.059;81.908;83.799;81.168;82.319;82.977;82.566;82.319;79.359;82.648;80.592;84.046;84.046;83.553;81.168;84.539;81.25;81.579;83.799;80.839;83.717;83.717;82.812;82.237;82.237;83.47;82.319;81.826;81.25;83.059;82.237;80.921;82.648;81.414;82.812;81.086;83.306;81.908;81.826;81.99;82.484;82.977;83.47;82.319;81.743;81.414;82.319;82.977;82.73;83.388;81.579;80.839;81.497;81.414;81.661;80.592;81.25;82.484;79.688;83.224;81.332;82.237;81.826;82.812;82.401;82.072;82.484;81.414;79.688;85.033;82.484;81.908;81.743;82.484;82.401;82.566;83.059;80.016;82.072;81.743;80.674;83.141;81.579;81.332;82.566;81.25;80.592;81.497;80.674;83.47;82.155;83.799;79.194;82.566;;82.13072;1.104253368;;82.13072;1.104253368;91.68343;0.724396373;88.88153;0.894899944;88.60441;0.875760528
KNN;91.036;92.516;92.105;91.283;91.365;92.27;93.174;91.941;91.118;92.434;91.694;91.365;92.352;91.118;90.461;91.118;90.132;92.599;91.612;91.365;92.023;92.681;90.543;92.352;92.188;91.201;91.941;93.997;91.694;91.283;92.516;91.53;91.612;91.365;89.885;92.188;92.105;91.447;92.023;90.872;91.694;91.201;91.447;91.612;91.53;91.53;91.859;91.365;91.694;91.036;91.612;91.53;92.27;92.27;91.694;92.434;91.283;90.789;91.365;91.776;92.023;91.776;91.201;91.365;90.707;92.516;90.872;91.694;93.257;91.118;92.023;91.776;92.188;91.612;90.625;92.681;92.845;91.612;91.365;91.941;91.365;92.188;91.612;90.378;91.859;91.365;90.214;93.092;92.023;92.105;92.188;91.612;89.474;92.188;91.859;92.188;91.283;92.681;90.872;92.105;;91.68343;0.724396373;;;;;;;;;
GNB;87.336;89.309;88.24;88.569;89.638;88.816;89.309;89.391;87.171;89.062;88.816;89.062;89.227;87.993;88.24;88.076;87.418;89.474;88.98;88.322;88.898;89.72;88.076;88.734;88.405;87.993;89.474;90.296;88.898;88.898;88.734;88.24;87.253;89.638;86.513;88.98;89.885;88.405;88.24;87.089;89.309;87.664;89.556;88.734;90.625;88.898;88.734;89.556;87.418;89.556;88.898;89.803;89.145;89.474;88.405;90.707;88.322;87.582;88.405;90.378;88.816;88.322;87.664;87.993;88.322;89.638;89.474;88.322;90.543;89.062;89.062;89.556;89.638;90.214;89.885;90.625;89.309;89.391;89.72;88.651;90.378;88.898;89.391;88.158;87.993;88.651;88.076;89.967;89.062;89.391;89.72;88.158;86.76;89.145;89.062;89.967;88.405;90.132;87.5;89.145;;88.88153;0.894899944;;;;;;;;;
SVM;88.405;89.967;87.747;88.98;88.816;89.72;89.967;88.487;88.569;89.556;88.405;89.309;88.487;88.651;88.569;88.405;86.76;89.227;89.227;88.405;88.898;90.132;87.582;88.487;89.474;87.089;88.98;91.201;87.664;87.829;89.556;88.651;87.911;89.145;87.171;88.734;90.707;87.829;88.322;87.911;89.885;87.5;87.911;88.734;90.049;89.474;89.391;88.158;89.885;88.322;87.664;88.158;88.405;89.062;87.664;88.487;87.993;87.747;88.405;87.664;87.911;88.158;87.5;87.911;87.911;88.569;88.816;87.664;89.062;88.734;89.967;89.474;89.391;88.076;88.076;90.378;88.24;90.296;88.569;87.993;88.24;88.569;88.076;86.76;88.651;87.993;87.5;89.309;88.569;89.227;88.487;87.829;87.5;87.993;89.062;89.474;88.24;89.391;87.418;89.967;;88.60441;0.875760528;;;;;;;;;
Theta: 0.0490873852123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0490873852123;;;;;;;;;;
