0;77.120;96.060;88.425;92.125
0.0122718463031;76.695;96.055;88.425;92.175
0.0245436926062;76.500;96.060;88.450;92.110
0.0368155389093;76.350;96.050;88.435;92.160
0.0490873852123;76.990;96.060;88.415;92.145
0.0613592315154;77.450;96.045;88.440;92.140
0.0736310778185;77.065;96.040;88.440;92.125
0.0859029241216;77.185;96.045;88.430;92.120
0.0981747704247;76.820;96.060;88.425;92.125
0.110446616728;76.390;96.075;88.405;92.175
0.122718463031;76.395;96.075;88.405;92.150
0.134990309334;76.990;96.080;88.425;92.090
0.147262155637;76.660;96.080;88.355;92.175
0.15953400194;76.685;96.080;88.395;92.140
0.171805848243;76.860;96.085;88.405;92.170
0.184077694546;77.235;96.090;88.400;92.145
0.196349540849;77.160;96.095;88.395;92.125
0.208621387152;76.435;96.105;88.430;92.170
0.220893233456;76.495;96.115;88.455;92.115
0.233165079759;77.020;96.115;88.495;92.100
0.245436926062;77.280;96.115;88.530;92.155
0.257708772365;76.830;96.115;88.520;92.160
0.269980618668;77.210;96.120;88.500;92.175
0.282252464971;77.160;96.120;88.475;92.115
0.294524311274;76.830;96.125;88.485;92.140
0.306796157577;77.585;96.125;88.460;92.145
0.31906800388;77.205;96.125;88.450;92.185
0.331339850183;76.950;96.120;88.450;92.130
0.343611696486;77.195;96.120;88.430;92.160
0.355883542789;76.935;96.130;88.420;92.125
0.368155389093;76.495;96.115;88.445;92.220
0.380427235396;76.275;96.115;88.405;92.220
0.392699081699;76.700;96.120;88.375;92.150
0.404970928002;76.665;96.125;88.365;92.160
0.417242774305;76.755;96.115;88.385;92.205
0.429514620608;76.445;96.120;88.460;92.155
0.441786466911;76.675;96.120;88.435;92.190
0.454058313214;77.015;96.105;88.445;92.200
0.466330159517;76.955;96.085;88.380;92.180
0.47860200582;77.415;96.080;88.360;92.215
0.490873852123;76.730;96.070;88.345;92.165
0.503145698426;76.110;96.070;88.275;92.195
0.51541754473;76.625;96.060;88.270;92.155
0.527689391033;76.635;96.065;88.280;92.180
0.539961237336;76.580;96.065;88.305;92.160
0.552233083639;76.660;96.070;88.330;92.170
0.564504929942;77.140;96.070;88.310;92.180
0.576776776245;77.025;96.075;88.275;92.115
0.589048622548;76.670;96.075;88.250;92.125
0.601320468851;77.105;96.080;88.290;92.150
0.613592315154;77.030;96.090;88.265;92.110
0.625864161457;77.000;96.085;88.285;92.140
