theta;RFC;;KNN;;GNB;;SVC;
3.546563582;50.0775;3.124038852;79.44;1.932006729;68.995;2.442073914;60.9225;2.4639133
3.558835428;50.4675;2.902295428;79.355;1.848370904;68.9725;2.238552825;60.84;2.326617717
3.571107274;50.44;2.690752683;79.3225;1.869256202;68.87;2.448080881;60.795;2.36996308
3.583379121;50.59;2.924576892;79.2775;1.869122455;68.9025;2.178271964;60.7775;2.446143649
3.595650967;50.4675;2.933567581;79.2375;1.820842868;68.9875;2.302817568;60.805;2.48031752
3.607922813;50.0425;2.895050734;79.105;1.802144556;68.955;2.495090179;60.72;2.415129396
3.620194659;50.46;2.868082983;79.0525;1.865574643;68.9525;2.722979756;60.705;2.411788755
3.632466506;50.7825;2.400691307;79.025;1.752676525;69.0075;2.625465435;60.6125;2.524969059
3.644738352;49.6825;2.612913843;78.98;1.829166477;68.995;2.46068588;60.615;2.555
3.657010198;50.67;2.598287898;78.93;1.742153839;68.895;2.549799012;60.6;2.568316569
3.669282045;50.165;3.017080543;78.8825;1.721719707;68.7825;2.439430005;60.58;2.536207799
3.681553891;49.9275;2.786865399;78.7625;1.771431272;68.79;2.523073523;60.645;2.493285984
3.693825737;50.145;2.879926214;78.75;1.715735994;68.7475;2.574027729;60.5625;2.40893519
3.706097584;50.25;2.53968502;78.73;1.750956881;68.77;2.39574623;60.58;2.363228724
3.71836943;50.05;2.908822786;78.68;1.720494115;68.6975;2.418495142;60.49;2.31919167
3.730641276;50.4175;2.794873655;78.6375;1.718420423;68.68;2.434922997;60.56;2.312228362
3.742913122;50.43;3.236139676;78.6175;1.673116478;68.635;2.38836241;60.64;2.332198534
3.755184969;49.775;2.631895705;78.6025;1.736769631;68.7075;2.498513308;60.63;2.451907421
3.767456815;49.895;2.751404187;78.5225;1.742517934;68.73;2.503167993;60.685;2.34484008
3.779728661;50.385;2.861690934;78.475;1.719920056;68.6825;2.603808509;60.7275;2.279554507
3.792000508;50.4425;2.858726771;78.48;1.747383759;68.725;2.621426139;60.715;2.205113376
3.804272354;49.76;2.837675105;78.4525;1.759863276;68.8625;2.590698506;60.61;2.332198534
3.8165442;50.4675;3.045212431;78.4375;1.774251603;68.815;2.491641026;60.6775;2.307946869
3.828816047;49.4975;2.732785895;78.4525;1.852935172;68.645;2.406548358;60.655;2.352333947
3.841087893;50.1375;2.714400256;78.405;1.868749582;68.74;2.397634251;60.7175;2.337106919
3.853359739;50.26;2.714295489;78.3375;1.867610439;68.7425;2.523255586;60.725;2.395177446
3.865631585;50.27;2.882854488;78.32;1.880518546;68.6425;2.578094015;60.815;2.348834818
3.877903432;50.025;2.498874747;78.31;1.843610588;68.665;2.609410853;60.91;2.333055936
3.890175278;50.41;2.850552578;78.3175;1.840806549;68.7075;2.58554999;60.96;2.272311598
3.902447124;50.265;2.656082642;78.2925;1.866499062;68.765;2.488428219;60.9375;2.240919175
3.914718971;50.195;2.875669487;78.2525;1.808830769;68.6475;2.460461085;60.9575;2.192046703
3.926990817;49.915;2.702827223;78.2225;1.847936349;68.655;2.576281235;61.0875;2.081878659
3.939262663;50.435;2.689242458;78.225;1.844078361;68.5925;2.540092272;61.15;1.977055892
3.95153451;50.3025;2.762312211;78.21;1.835320136;68.6475;2.454357095;61.195;2.001430738
3.963806356;50.47;3.288669944;78.1925;1.841146043;68.64;2.318490888;61.33;2.030357111
3.976078202;50.2025;2.564589392;78.2125;1.85619739;68.7325;2.293538478;61.435;2.040104164
3.988350049;50.155;2.666406758;78.23;1.907773571;68.715;2.311390274;61.565;2.035196551
4.000621895;50.23;2.462133221;78.2;1.893409623;68.7275;2.323546589;61.6;2.039301351
4.012893741;50.1525;2.608614335;78.2075;1.884162612;68.7;2.366696009;61.685;2.066887757
4.025165587;50.225;2.60540304;78.175;1.824657502;68.625;2.428605567;61.845;2.019213956
4.037437434;50.6225;2.826989344;78.1375;1.833839892;68.555;2.448106411;61.905;2.067238496
4.04970928;50.17;2.900405144;78.14;1.796287839;68.65;2.450510151;62.0225;2.057029108
4.061981126;50.8125;2.996534457;78.195;1.790453853;68.7475;2.441949784;62.0375;1.9366127
4.074252973;50.9325;2.59177907;78.2525;1.825340722;68.775;2.486589029;62.225;1.976265417
4.086524819;50.8925;2.841490586;78.2425;1.774279783;68.7325;2.538024576;62.265;1.955383594
4.098796665;50.375;3.023760076;78.235;1.75919726;68.81;2.474904039;62.3175;2.026960471
4.111068512;51.315;2.654152407;78.28;1.787554195;68.9025;2.485682753;62.42;2.092510454
4.123340358;50.5975;2.533499309;78.29;1.781403941;69.03;2.443174165;62.54;2.10793738
4.135612204;51.56;2.696785123;78.3625;1.779878858;69.095;2.601148785;62.56;2.0931794
4.14788405;50.9775;2.781657554;78.375;1.718465886;69.015;2.636005501;62.62;1.997648618
4.160155897;50.8175;2.946365346;78.4575;1.749662467;69.1025;2.65214418;62.6925;1.94770859
4.172427743;50.9825;2.489290813;78.505;1.730960716;69.05;2.573907535;62.79;1.92669406
4.184699589;51.2875;2.709329945;78.525;1.748034611;69.095;2.512911658;62.9325;1.922516255
4.196971436;51.435;2.975445345;78.555;1.743050487;69.05;2.564420012;62.945;1.931508478
4.209243282;51.57;2.812934411;78.625;1.711176496;68.98;2.631938449;63.0275;1.959877228
4.221515128;51.2075;2.694915351;78.705;1.674582037;69.165;2.592590403;63.0925;2.006132785
4.233786975;51.69;2.646488239;78.74;1.679627935;69.23;2.544032233;63.1525;2.050882432
4.246058821;51.0525;2.727933055;78.7675;1.699726081;69.3;2.57196423;63.2825;2.093936186
4.258330667;51.915;2.577843091;78.82;1.670359243;69.4425;2.552414298;63.3575;2.005696575
4.270602513;51.2175;2.505657349;78.8825;1.732214984;69.51;2.40855766;63.445;2.062031765
4.28287436;51.6325;2.976460776;78.9375;1.729658565;69.62;2.525490051;63.49;2.064255314
4.295146206;51.59;2.647763207;79.0325;1.698033789;69.6175;2.575717133;63.61;2.086959511
4.307418052;51.7925;2.560286849;79.1175;1.731854136;69.6975;2.554480133;63.65;2.176579886
4.319689899;51.9825;2.769759692;79.1475;1.702606458;69.685;2.543034605;63.7675;2.22914081
4.331961745;52.05;2.846489065;79.2025;1.67619174;69.7375;2.545676482;63.79;2.271486298
4.344233591;51.6175;2.948189063;79.2825;1.683617756;69.8475;2.584060516;63.8275;2.096036438
4.356505438;52.8375;2.37233403;79.39;1.686831349;69.8825;2.528946174;63.8825;2.107265705
4.368777284;52.4825;2.92516132;79.51;1.677393812;69.9;2.510478042;63.9875;2.116711778
4.38104913;51.96;2.777750889;79.5925;1.703545934;69.975;2.499874997;63.95;2.1722684
4.393320977;52.635;2.614722739;79.6725;1.67507276;70.02;2.533446269;64.0075;2.071368811
4.405592823;52.3975;2.481958652;79.7525;1.660005648;70.105;2.535049309;64.0925;2.094234645
4.417864669;52.635;2.755090743;79.8175;1.646152712;70.1775;2.580284626;64.18;2.197748848
4.430136515;52.4825;2.974318199;79.9225;1.655934404;70.24;2.408038621;64.3375;2.150690296
4.442408362;52.7275;2.846290349;79.9375;1.733628781;70.195;2.393893272;64.33;2.10293842
4.454680208;52.3225;2.753019933;80.095;1.689223194;70.23;2.309404685;64.355;2.104809968
4.466952054;52.595;2.554598794;80.2025;1.66609386;70.3175;2.333681373;64.505;2.082060278
4.479223901;52.665;2.834215059;80.305;1.679873507;70.4275;2.437543589;64.5225;2.110122923
4.491495747;52.98;2.648744986;80.415;1.701183412;70.395;2.452850383;64.5775;2.0696301
4.503767593;52.95;2.580939751;80.46;1.725079708;70.51;2.456603346;64.605;1.931055411
4.51603944;52.9675;2.414449989;80.5225;1.728834506;70.5025;2.527225504;64.7425;1.978147808
4.528311286;53.1;2.79217657;80.61;1.714394937;70.505;2.698837713;64.7525;1.940842278
4.540583132;53.6275;2.60947672;80.6725;1.678427463;70.5375;2.624493999;64.885;1.996691013
4.552854978;53.1725;2.709173075;80.77;1.677676965;70.5025;2.428346917;64.875;2.018508112
4.565126825;53.255;2.459669693;80.8825;1.658860678;70.57;2.456135175;64.9125;2.048894519
4.577398671;53.895;3.022867017;80.955;1.591924935;70.6475;2.374630234;65.0225;2.044228155
4.589670517;53.5725;2.761407024;80.995;1.629409402;70.8325;2.40807366;65.0775;2.085573962
4.601942364;53.845;2.807307429;81.025;1.625;70.875;2.471714992;65.14;2.120530594
4.61421421;53.2375;2.521253409;81.1025;1.64852017;70.85;2.559296778;65.2275;2.208533167
4.626486056;53.6475;2.688190609;81.1575;1.695823915;70.9325;2.578724249;65.34;2.215716588
4.638757903;52.55;2.871628458;81.4675;1.715610314;71.11;2.551303588;65.4775;2.163647095
4.651029749;52.6775;3.17869765;81.535;1.723376047;71.2175;2.468718038;65.5625;2.1518524
4.663301595;52.3425;2.751284927;81.59;1.703863257;71.3075;2.4108751;65.695;2.104334812
4.675573441;53.14;2.752798576;81.675;1.666395811;71.315;2.610464518;65.85;2.124852936
4.687845288;52.88;2.801222947;81.73;1.713432228;71.3125;2.652210163;65.8325;2.206823226
4.700117134;52.895;2.920440891;81.785;1.661708458;71.425;2.608280085;66;2.224297642
4.71238898;58.365;2.369973629;83.885;1.645227948;73.94;2.384093119;68.4375;2.188713949
4.724660827;52.565;2.86042392;81.8925;1.628747602;71.5;2.602402736;66.0775;2.211813453
4.736932673;53.29;2.79748101;82.005;1.624799988;71.585;2.644149202;66.1375;2.111686234
4.749204519;53.09;2.792740589;82.055;1.59788141;71.6075;2.602463977;66.215;2.139515132
4.761476366;53.41;3.002815346;82.12;1.597059799;71.5625;2.621157903;66.2175;2.206143411
4.773748212;53.54;2.543796375;82.21;1.610791731;71.605;2.542680672;66.26;2.176844046
4.786020058;53.8;2.515452246;82.2;1.677796174;71.6125;2.657154258;66.3125;2.108131578
4.798291905;54.85;3.0622704;82.0625;1.697194376;71.3225;2.584882734;66.155;2.186829897
4.810563751;55.105;2.412773301;82.1075;1.659162063;71.3825;2.523007878;66.275;2.192173579
4.822835597;55.465;2.687940662;82.11;1.626468567;71.44;2.532074249;66.2475;2.103121192
4.835107443;54.885;2.701717047;82.19;1.620617166;71.51;2.352902463;66.32;2.118100564
4.84737929;55.265;2.759714659;82.2075;1.619820592;71.6625;2.252047679;66.315;2.139982477
4.859651136;55.02;2.596796103;82.24;1.600359335;71.5125;2.338903322;66.4125;2.058025449
4.871922982;55.225;2.381307414;82.255;1.547570677;71.5675;2.339565932;66.56;2.05946595
4.884194829;55.3325;2.755915229;82.31;1.497130589;71.61;2.334609175;66.49;2.163307653
4.896466675;56.08;2.256069591;82.3725;1.49728713;71.6625;2.368378929;66.6175;2.148678373
4.908738521;55.29;2.509163207;82.405;1.502406403;71.695;2.313163418;66.6575;2.118270226
4.921010368;55.3725;2.588313882;82.445;1.475457556;71.78;2.316052676;66.6675;2.184907035
4.933282214;55.2825;2.767592591;82.495;1.487439074;71.695;2.387619107;66.6675;2.076070507
4.94555406;55.5025;2.26591455;82.5725;1.465560899;71.75;2.269911893;66.6625;2.044008011
4.957825906;56.04;2.74538704;82.615;1.495167215;71.835;2.362525132;66.6825;2.00307732
4.970097753;55.805;2.160896805;82.655;1.507390129;71.7275;2.398722316;66.7425;1.946296162
4.982369599;55.365;2.535601507;82.7525;1.544544836;71.835;2.405779499;66.875;1.938265978
4.994641445;55.545;2.734131489;82.7875;1.532308308;71.855;2.216466783;66.9375;1.939515081
5.006913292;55.495;2.403897876;82.8025;1.511330126;72.04;2.378476403;67.025;1.949519171
5.019185138;55.4975;2.714888349;82.8825;1.493508872;72.21;2.339262704;67.0025;1.963891227
5.031456984;55.905;2.953552945;82.91;1.457103291;72.2225;2.365611707;67.0575;1.968773413
5.043728831;55.4375;2.660915021;82.9575;1.462470085;72.1225;2.455731816;67.1675;1.988106826
5.056000677;55.7775;2.743149422;83.035;1.467148595;72.3375;2.552786468;67.24;2.026980513
5.068272523;55.8375;2.946263524;83.01;1.445216247;72.395;2.494539036;67.385;1.998568238
5.080544369;55.63;2.50710989;83.0625;1.466447664;72.31;2.477175811;67.4475;1.988496605
5.092816216;56.095;2.574339721;83.05;1.450861813;72.245;2.418413736;67.55;2.04419911
5.105088062;55.625;2.703123194;83.0525;1.471519198;72.35;2.454332903;67.675;2.114680827
5.117359908;55.62;2.985481536;83.0975;1.459406986;72.315;2.355212305;67.6425;2.112834293
5.129631755;55.95;2.872498912;83.0925;1.484779024;72.275;2.444253465;67.635;2.082792596
5.141903601;55.77;2.574072649;83.0825;1.471841958;72.3525;2.485984463;67.725;2.033623613
5.154175447;56.0225;2.493264677;83.0975;1.479820513;72.4125;2.496591426;67.7925;2.024553963
5.166447294;55.43;2.701638392;83.0725;1.499706221;72.395;2.498794709;67.75;2.009975124
5.17871914;55.8275;2.70339948;83.135;1.528651366;72.32;2.512986271;67.78;2.024005929
5.190990986;56.145;2.857048302;83.145;1.579232408;72.295;2.471431771;67.74;2.014298885
5.203262833;55.7375;2.569867458;83.19;1.573260945;72.395;2.420531966;67.785;2.026702988
5.215534679;55.7825;2.502662332;83.15;1.626345597;72.425;2.370785735;67.8175;2.048125668
5.227806525;55.3325;2.914630122;83.16;1.640320091;72.4525;2.395228329;67.84;2.087917623
5.240078371;55.745;2.624161771;83.1;1.610124219;72.4125;2.465860651;67.905;2.184542286
5.252350218;55.84;2.543010028;83.1625;1.618786197;72.38;2.558681301;67.9325;2.158371782
5.264622064;55.6475;2.858560608;83.1725;1.630450475;72.4675;2.509645144;67.89;2.206048504
5.27689391;56.1125;2.4203241;83.1375;1.680541207;72.3725;2.463862567;67.96;2.103782308
5.289165757;55.5975;2.808891018;83.18;1.698558212;72.2525;2.39413215;67.9825;2.080641428
5.301437603;55.7;2.768347883;83.15;1.725905559;72.215;2.38091894;67.9625;2.175251422
5.313709449;55.4275;2.291913775;83.21;1.728337351;72.065;2.47199818;67.995;2.210197955
5.325981296;55.4275;2.788434821;83.2325;1.720557686;72.2125;2.474968434;68.0125;2.158232784
5.338253142;56.0225;2.679341104;83.1975;1.726374452;72.2275;2.467310023;68.025;2.217966411
5.350524988;55.145;2.649806597;83.2475;1.72536047;72.365;2.520024801;68.02;2.156872736
5.362796834;55.4375;2.644422196;83.285;1.690051774;72.37;2.538079983;68.0325;2.195351623
5.375068681;55.4775;2.541184517;83.255;1.671817873;72.3775;2.565028021;67.96;2.180802605
5.387340527;55.53;2.700527726;83.275;1.675;72.4075;2.629081351;68.0425;2.121336548
5.399612373;55.1775;2.347949904;83.31;1.616756011;72.5625;2.583934742;68.04;2.124770576
5.41188422;55.0125;2.586110738;83.3225;1.604406043;72.48;2.592460221;68.0375;2.178122758
5.424156066;55.3825;2.77881607;83.37;1.607202539;72.3675;2.546432554;68.025;2.172412254
5.436427912;54.83;2.38926767;83.425;1.602146997;72.18;2.496016827;68.0625;2.297110957
5.448699759;55.4325;2.655855559;83.4475;1.524915981;72.295;2.436539554;68.08;2.324026678
5.460971605;55.05;2.485960579;83.4625;1.51425518;72.2175;2.358933816;68.005;2.302981763
5.473243451;54.44;2.678647047;83.4975;1.538869309;72.275;2.456496489;68.005;2.38090844
5.485515297;54.925;2.56624726;83.51;1.590565937;72.195;2.461600089;67.9575;2.431320372
5.497787144;54.8525;3.102034615;83.525;1.600195301;72.295;2.355679308;67.95;2.403643068
5.51005899;55.15;2.779613282;83.51;1.606206711;72.165;2.401098707;67.895;2.433921733
5.522330836;54.9925;2.9458562;83.5125;1.650142039;72.15;2.416350554;67.9875;2.607051735
5.534602683;55.21;2.836970215;83.555;1.636146387;72.24;2.394765124;68.0725;2.55399075
5.546874529;54.96;2.937839342;83.5425;1.643568906;72.2425;2.419569951;68.135;2.472706008
5.559146375;55.115;2.688033668;83.5375;1.642929929;72.35;2.384848004;68.1375;2.4385895
5.571418222;54.9;2.712240771;83.47;1.654267209;72.36;2.403986273;68.08;2.540147634
5.583690068;54.765;2.774846843;83.505;1.66545039;72.475;2.517066745;68.1775;2.408654967
5.595961914;55.01;2.839216441;83.475;1.708252031;72.4925;2.365231225;68.2325;2.499313656
5.608233761;54.055;2.907013072;83.435;1.699492571;72.345;2.286039151;68.22;2.424685547
5.620505607;54.895;2.550044117;83.44;1.696363758;72.2725;2.182342491;68.1625;2.343974989
5.632777453;54.6825;2.368505594;83.3775;1.770414853;72.2725;2.312762147;68.2075;2.27295375
5.645049299;54.73;2.692043833;83.43;1.781530241;72.185;2.337632349;68.2725;2.28612527
5.657321146;55;2.61629509;83.455;1.7551282;72.1675;2.307340189;68.2675;2.271908614
5.669592992;54.61;2.769774359;83.42;1.75316856;72.1275;2.268120092;68.2925;2.207389578
5.681864838;54.4625;2.776547992;83.4725;1.757446656;72.215;2.322181087;68.16;2.22191359
5.694136685;54.4875;2.804544303;83.42;1.758863269;72.2225;2.282787496;68.1;2.198863343
5.706408531;54.345;2.808642911;83.415;1.751863294;72.145;2.337247313;68.0625;2.207480181
5.718680377;54.515;2.463691336;83.355;1.739676694;72.0625;2.252325187;68.005;2.186601244
5.730952224;54.1175;2.624751179;83.3475;1.746029424;72.0225;2.311410554;67.995;2.233265546
5.74322407;54.0325;2.996175687;83.315;1.740912117;71.9825;2.371511912;67.8875;2.190711928
5.755495916;54.3525;2.911420401;83.29;1.74022987;72.0375;2.395405759;67.9525;2.244352635
5.767767762;54.2225;2.587202881;83.3025;1.785110291;72.14;2.508066985;67.915;2.232493001
5.780039609;54.1725;2.508658755;83.2325;1.750805172;72.135;2.402191708;67.8325;2.211349984
5.792311455;54.3725;2.448339999;83.2525;1.738352309;71.96;2.550176464;67.6925;2.345702187
5.804583301;53.96;2.553360531;83.2425;1.720993536;72;2.534018548;67.655;2.326150253
5.816855148;54.315;2.544017492;83.195;1.714125141;71.945;2.468192659;67.585;2.38097144
5.829126994;54.2;2.816913204;83.1725;1.698416542;71.91;2.46056904;67.5775;2.458834836
5.84139884;54.2;2.786574959;83.1425;1.684953634;71.7925;2.431834441;67.3775;2.510601273
5.853670687;53.8625;2.761198789;83.1125;1.679052932;71.7625;2.571083186;67.3625;2.477492432
5.865942533;54.1225;2.46462345;83.085;1.661407536;71.71;2.629096803;67.2225;2.448697358
5.878214379;53.9925;2.505108531;83.105;1.656494793;71.74;2.736996529;67.1625;2.402440166
5.890486225;54.1475;2.715486835;83.1525;1.679618632;71.8475;2.7172815;67.21;2.376899241
5.902758072;54.2275;2.545362204;83.095;1.701389138;71.68;2.729716102;67.0975;2.40751298
5.915029918;53.71;2.477579464;83.02;1.703921947;71.57;2.662724169;67.0175;2.257281274
5.927301764;53.8575;2.599820907;83.0025;1.714094149;71.6075;2.710224852;66.975;2.341874249
5.939573611;54.2775;2.621758713;83.03;1.727816541;71.575;2.575485391;66.85;2.211334439
5.951845457;54.28;2.461523918;83.0175;1.735747317;71.475;2.579365232;66.82;2.299478202
5.964117303;53.9325;2.763117578;82.9075;1.75593814;71.455;2.575698934;66.695;2.229792591
5.97638915;53.7075;2.947892255;82.905;1.783528805;71.4625;2.494337337;66.6325;2.174987069
5.988660996;54.1575;2.678771873;82.8875;1.825299633;71.5225;2.459698915;66.4975;2.249304059
6.000932842;53.7;2.667395734;82.8825;1.872316413;71.5775;2.469993674;66.4375;2.193847932
6.013204689;53.485;2.449698961;82.9;1.861786776;71.8125;2.455955771;66.455;2.194419058
6.025476535;53.745;2.729464233;82.8875;1.863254881;71.8925;2.432142831;66.425;2.269223435
6.037748381;53.7975;2.711940034;82.91;1.815736765;71.865;2.404792091;66.34;2.162614159
6.050020227;53.755;2.71661094;82.9075;1.884029923;71.86;2.50532433;66.41;2.182177811
6.062292074;53.925;2.501124747;82.875;1.920774583;71.7475;2.607320224;66.3575;2.306852564
6.07456392;53.6325;2.612100448;82.8375;1.922360203;71.735;2.513667639;66.3125;2.279631275
6.086835766;53.6475;2.615362069;82.8925;1.889859452;71.7175;2.614539873;66.355;2.276834425
6.099107613;54.1475;2.521431885;82.8225;1.93723224;71.7575;2.582744422;66.28;2.258948871
6.111379459;53.4825;2.755053312;82.75;1.863799882;71.885;2.513319518;66.11;2.22213861
6.123651305;54.0525;2.956411465;82.7175;1.883034453;71.9325;2.520132685;66.05;2.212747161
6.135923152;53.71;2.962414556;82.6725;1.852935172;72.01;2.540649523;66.1;2.144761059
6.148194998;53.6175;2.866281345;82.6;1.810386699;72.18;2.580232548;65.9725;2.251359312
6.160466844;53.595;2.547003141;82.5425;1.842232002;72.17;2.534975345;65.9875;2.200106532
6.17273869;53.76;2.521884216;82.5375;1.857543741;72.255;2.475878632;65.93;2.142451866
6.185010537;53.4225;2.871562075;82.52;1.803357979;72.175;2.648466537;65.975;2.103716949
6.197282383;53.71;2.990760773;82.46;1.801291204;72.125;2.592657903;66.05;2.128966886
6.209554229;53.51;2.840316884;82.495;1.733846879;72.185;2.4878756;66.06;2.086000959
6.221826076;53.365;2.896856054;82.435;1.731552771;72.165;2.453115366;66.02;2.122404297
6.234097922;53.685;2.971241323;82.4475;1.772461213;72.0325;2.36184647;65.81;2.118702433
6.246369768;53.855;2.65593204;82.435;1.726492108;72.0125;2.454937626;65.7025;2.127408929
6.258641615;53.405;2.816420601;82.3875;1.699770205;71.765;2.488679369;65.6975;2.173791331
6.270913461;53.78;2.657131912;82.41;1.726093856;71.805;2.391542389;65.7275;2.253079837
