0;71.12227;1.445599715;97.76925;0.394069445;96.81545;0.59106831;96.13538;0.529631585
0.012271846;70.30309;1.519505552;97.66302;0.42814967;96.71307;0.625771959;95.91541;0.563848457
0.024543693;70.16386;1.58645201;97.67071;0.419804557;96.73541;0.607840606;95.88617;0.588219127
0.036815539;70.27464;1.672309687;97.67378;0.416698346;96.73004;0.565512509;95.8993;0.564233631
0.049087385;69.96075;1.523848597;97.67147;0.422167916;96.70312;0.602345005;95.87237;0.570833823
0.061359232;70.04308;1.619492672;97.67301;0.434256203;96.72084;0.59420671;95.87848;0.568589614
0.073631078;70.03;1.441639587;97.65994;0.453020746;96.72232;0.587942104;95.85466;0.538882941
0.085902924;70.12307;1.478464185;97.6561;0.458770128;96.69387;0.575127893;95.85847;0.56409071
0.09817477;70.20308;1.612477241;97.6507;0.469596965;96.7123;0.538616608;95.85769;0.558705498
0.110446617;70.19692;1.36704263;97.65916;0.453429547;96.71;0.541655444;95.88;0.581917932
0.122718463;69.81388;1.636511267;97.65149;0.452138286;96.71614;0.55365417;95.88389;0.542587355
0.134990309;69.96386;1.455164733;97.64379;0.443569933;96.73767;0.557064988;95.86692;0.555858609
0.147262156;70.07386;1.458674707;97.62842;0.445481047;96.72537;0.552924003;95.8723;0.544380446
0.159534002;70.00998;1.628331489;97.6169;0.437685058;96.71694;0.553618078;95.8669;0.514843093
0.171805848;70.00152;1.634839377;97.6115;0.444725072;96.67153;0.556458344;95.84695;0.516297848
0.184077695;69.82689;1.70192119;97.62232;0.436901588;96.65693;0.547074844;95.84847;0.503607733
0.196349541;70.19846;1.692431738;97.62157;0.446741855;96.64151;0.536155323;95.84996;0.548758178
0.208621387;69.7008;1.489955811;97.60618;0.447099371;96.61151;0.54621872;95.83688;0.538514388
0.220893233;69.92148;1.587368114;97.61231;0.448620612;96.64386;0.552065938;95.81458;0.554352418
0.23316508;69.72389;1.719022989;97.61541;0.443161282;96.66309;0.555300137;95.81304;0.529825253
0.245436926;69.93696;1.619364548;97.60619;0.443082581;96.66462;0.570311332;95.82532;0.521367335
0.257708772;69.9354;1.53110014;97.60464;0.436218306;96.70695;0.569169542;95.82688;0.500468966
0.269980619;69.92618;1.722884821;97.60464;0.430727629;96.68924;0.532417414;95.81767;0.502865271
0.282252465;70.04998;1.636214986;97.59308;0.43407752;96.67077;0.578789389;95.8061;0.514957251
0.294524311;69.73923;1.529975182;97.56308;0.417748888;96.67691;0.566654076;95.76538;0.490521677
0.306796158;69.83612;1.433919156;97.54922;0.415217306;96.66146;0.561786444;95.7723;0.471265711
0.319068004;69.7723;1.456027792;97.54156;0.415361055;96.65229;0.551129736;95.7492;0.457401487
0.33133985;69.88616;1.476588566;97.52998;0.42786395;96.66536;0.552070059;95.75227;0.499324741
0.343611696;69.66156;1.726865955;97.52151;0.423667641;96.64695;0.553855259;95.7577;0.512625936
0.355883543;69.66386;1.643113094;97.50844;0.424942851;96.65847;0.549657938;95.74998;0.523115742
0.368155389;69.61848;1.576141374;97.50387;0.426956711;96.62229;0.537963703;95.75921;0.537452813
0.380427235;69.66615;1.48865954;97.50458;0.430096923;96.6569;0.550703359;95.71689;0.531331194
0.392699082;69.74306;1.506067029;97.50844;0.430859567;96.65078;0.582316659;95.70692;0.557198882
0.404970928;69.73233;1.747522155;97.51844;0.421225505;96.65148;0.566561973;95.70385;0.54929541
0.417242774;69.88692;1.412375429;97.51225;0.419901521;96.63152;0.5807961;95.69467;0.51198461
0.429514621;69.66843;1.421234979;97.51765;0.420440564;96.63613;0.561143594;95.70846;0.515515284
0.441786467;69.40154;1.607210462;97.51844;0.439018185;96.67386;0.53827898;95.6969;0.529824301
0.454058313;69.4815;1.551327764;97.51458;0.437543762;96.66309;0.546497303;95.72843;0.528981158
0.46633016;69.23774;1.65125099;97.5077;0.431184241;96.64465;0.561908166;95.72537;0.55532941
0.478602006;69.73234;1.510366381;97.50233;0.45045859;96.62462;0.552320012;95.70457;0.540075611
0.490873852;69.54308;1.396884846;97.50231;0.434936862;96.61075;0.561506658;95.69614;0.543614091
0.503145698;69.69464;1.650594757;97.49155;0.437035179;96.61002;0.560047283;95.67384;0.531160366
0.515417545;69.47614;1.614024194;97.49615;0.444310643;96.61155;0.538495652;95.65689;0.492379201
0.527689391;69.15314;1.516511668;97.49843;0.446069664;96.65;0.557519524;95.66381;0.495489166
0.539961237;69.69545;1.588281652;97.50692;0.439885;96.67619;0.572642326;95.6838;0.509412367
0.552233084;69.75231;1.50934573;97.50691;0.432241948;96.69764;0.556371738;95.67229;0.515358755
0.56450493;69.61302;1.581546932;97.51615;0.424457639;96.67922;0.570426412;95.66691;0.499595358
0.576776776;69.42004;1.613187726;97.49997;0.41830019;96.68847;0.570765109;95.68074;0.487535037
0.589048623;69.86456;1.783355356;97.49996;0.415747518;96.65542;0.53060675;95.65693;0.474217867
0.601320469;69.65309;1.673509385;97.48535;0.40742075;96.65768;0.511590107;95.66843;0.496185333
0.613592315;69.65076;1.384013599;97.47304;0.411278541;96.67311;0.536481461;95.67227;0.482424354
0.625864161;69.67382;1.551305027;97.47689;0.426471169;96.67154;0.556847347;95.66151;0.499573188
0.638136008;69.6231;1.535718122;97.48921;0.425162329;96.69461;0.556264054;95.66769;0.49788247
0.650407854;69.7692;1.321603594;97.49076;0.41204085;96.67537;0.526280964;95.67849;0.504646381
0.6626797;69.64537;1.596751481;97.49306;0.401161584;96.70234;0.542661003;95.66849;0.489845659
0.674951547;69.8662;1.398013684;97.4923;0.404089111;96.70079;0.502868418;95.64315;0.509269739
